EprimeScript,List,Weight,Nested,Procedure,prime,target,primecond,answer,isi,lexicality
ListSession2,B2,1,,TrialProc2,LOBE,tollowet,3,a,1050,2
ListSession2,B2,1,,TrialProc2,RECLINER,degs,3,a,1050,2
ListSession2,B2,1,,TrialProc2,WICK,tebevision,3,a,1050,2
ListSession2,B2,1,,TrialProc2,SNOTTY,boble,3,a,1050,2
ListSession2,B2,1,,TrialProc2,PARCHED,horp,3,a,1050,2
ListSession2,B2,1,,TrialProc2,HAPPINESS,gonp,3,a,1050,2
ListSession2,B2,1,,TrialProc2,CHARCOAL,bim,3,a,1050,2
ListSession2,B2,1,,TrialProc2,KNOWN,nop,3,a,1050,2
ListSession2,B2,1,,TrialProc2,CHAIRPERSON,guipar,3,a,1050,2
ListSession2,B2,1,,TrialProc2,FORMAL,pleaner,3,a,1050,2
ListSession2,B2,1,,TrialProc2,TORTOISE,vauln,3,a,1050,2
ListSession2,B2,1,,TrialProc2,TENDENCY,tand,3,a,1050,2
ListSession2,B2,1,,TrialProc2,USE,besk,3,a,1050,2
ListSession2,B2,1,,TrialProc2,MUSK,biomogy,3,a,1050,2
ListSession2,B2,1,,TrialProc2,CONDFIDENCE,pilno,3,a,1050,2
ListSession2,B2,1,,TrialProc2,BRISTLE,chalm,3,a,1050,2
ListSession2,B2,1,,TrialProc2,GOING,airtlane,3,a,1050,2
ListSession2,B2,1,,TrialProc2,SINGER,dirny,3,a,1050,2
ListSession2,B2,1,,TrialProc2,SUEDE,breab,3,a,1050,2
ListSession2,B2,1,,TrialProc2,FINGERNAIL,nyramid,3,a,1050,2
ListSession2,B2,1,,TrialProc2,EGO,nuck,3,a,1050,2
ListSession2,B2,1,,TrialProc2,MAN,pollar,3,a,1050,2
ListSession2,B2,1,,TrialProc2,COMMON,proon,3,a,1050,2
ListSession2,B2,1,,TrialProc2,PLASTER,fack,3,a,1050,2
ListSession2,B2,1,,TrialProc2,MISTER,nar,3,a,1050,2
ListSession2,B2,1,,TrialProc2,LASER,teeper,3,a,1050,2
ListSession2,B2,1,,TrialProc2,DISREGARD,sharl,3,a,1050,2
ListSession2,B2,1,,TrialProc2,KLEENEX,cleab,3,a,1050,2
ListSession2,B2,1,,TrialProc2,SWISS,rofes,3,a,1050,2
ListSession2,B2,1,,TrialProc2,RABBI,goam,3,a,1050,2
ListSession2,B2,1,,TrialProc2,BEANS,ronder,3,a,1050,2
ListSession2,B2,1,,TrialProc2,ABUNDANCE,owp,3,a,1050,2
ListSession2,B2,1,,TrialProc2,TUBA,groll,3,a,1050,2
ListSession2,B2,1,,TrialProc2,WORTHLESS,finter,3,a,1050,2
ListSession2,B2,1,,TrialProc2,PITCHFORK,fighm,3,a,1050,2
ListSession2,B2,1,,TrialProc2,ME,unentloyment,3,a,1050,2
ListSession2,B2,1,,TrialProc2,LIGHTNING,boaf,3,a,1050,2
ListSession2,B2,1,,TrialProc2,LACE,ative,3,a,1050,2
ListSession2,B2,1,,TrialProc2,GUM,gries,3,a,1050,2
ListSession2,B2,1,,TrialProc2,SUNRISE,smick,3,a,1050,2
ListSession2,B2,1,,TrialProc2,WEST,grame,3,a,1050,2
ListSession2,B2,1,,TrialProc2,EAST,prass,3,a,1050,2
ListSession2,B2,1,,TrialProc2,ROB,sew,4,l,1050,1
ListSession2,B2,1,,TrialProc2,ESCAPE,lemon,4,l,1050,1
ListSession2,B2,1,,TrialProc2,POSSESS,couch,4,l,1050,1
ListSession2,B2,1,,TrialProc2,YARD,cake,4,l,1050,1
ListSession2,B2,1,,TrialProc2,COAL,wolf,4,l,1050,1
ListSession2,B2,1,,TrialProc2,PUMPKIN,shopping,4,l,1050,1
ListSession2,B2,1,,TrialProc2,FEATURE,boots,4,l,1050,1
ListSession2,B2,1,,TrialProc2,TRAVEL,cheap,4,l,1050,1
ListSession2,B2,1,,TrialProc2,STONED,sauce,4,l,1050,1
ListSession2,B2,1,,TrialProc2,SQUASH,reef,4,l,1050,1
ListSession2,B2,1,,TrialProc2,BARRIER,ice,4,l,1050,1
ListSession2,B2,1,,TrialProc2,SPOOL,shell,4,l,1050,1
ListSession2,B2,1,,TrialProc2,WITHOUT,crops,4,l,1050,1
ListSession2,B2,1,,TrialProc2,SLAVE,sorority,4,l,1050,1
ListSession2,B2,1,,TrialProc2,DICTATOR,lamb,4,l,1050,1
ListSession2,B2,1,,TrialProc2,WEIGH,closing,4,l,1050,1
ListSession2,B2,1,,TrialProc2,COMMAND,fashion,4,l,1050,1
ListSession2,B2,1,,TrialProc2,QUESTION,dollar,4,l,1050,1
ListSession2,B2,1,,TrialProc2,CUE,tell,4,l,1050,1
ListSession2,B2,1,,TrialProc2,DOUBT,temple,4,l,1050,1
ListSession2,B2,1,,TrialProc2,RECOMMEND,police,4,l,1050,1
ListSession2,B2,1,,TrialProc2,PUBLICATION,span,4,l,1050,1
ListSession2,B2,1,,TrialProc2,GARLIC,show,4,l,1050,1
ListSession2,B2,1,,TrialProc2,TRUST,cloudy,4,l,1050,1
ListSession2,B2,1,,TrialProc2,PUBLISHER,lid,4,l,1050,1
ListSession2,B2,1,,TrialProc2,OCCUPATION,race,4,l,1050,1
ListSession2,B2,1,,TrialProc2,ENERGETIC,communist,4,l,1050,1
ListSession2,B2,1,,TrialProc2,MILDEW,above,4,l,1050,1
ListSession2,B2,1,,TrialProc2,DRAWING,bean,4,l,1050,1
ListSession2,B2,1,,TrialProc2,PERSONNEL,garbage,4,l,1050,1
ListSession2,B2,1,,TrialProc2,BETRAY,owner,4,l,1050,1
ListSession2,B2,1,,TrialProc2,BRIDGE,nice,4,l,1050,1
ListSession2,B2,1,,TrialProc2,BLUBBER,empty,4,l,1050,1
ListSession2,B2,1,,TrialProc2,BOSS,environment,4,l,1050,1
ListSession2,B2,1,,TrialProc2,SERIOUS,pretty,4,l,1050,1
ListSession2,B2,1,,TrialProc2,KEEP,pimple,4,l,1050,1
ListSession2,B2,1,,TrialProc2,GRASP,straight,4,l,1050,1
ListSession2,B2,1,,TrialProc2,BRAIN,caring,4,l,1050,1
ListSession2,B2,1,,TrialProc2,SURPRISE,field,4,l,1050,1
ListSession2,B2,1,,TrialProc2,NAIVE,outdoors,4,l,1050,1
ListSession2,B2,1,,TrialProc2,WIND,heaven,4,l,1050,1
ListSession2,B2,1,,TrialProc2,SPATULA,student,4,l,1050,1
ListSession2,B2,1,,TrialProc2,RESERVATION,skill,4,l,1050,1
ListSession2,B2,1,,TrialProc2,PURCHASE,capability,4,l,1050,1
ListSession2,B2,1,,TrialProc2,SEARCH,web,4,l,1050,1
ListSession2,B2,1,,TrialProc2,RULES,yours,4,l,1050,1
ListSession2,B2,1,,TrialProc2,RIBS,marriage,4,l,1050,1
ListSession2,B2,1,,TrialProc2,STRING,sing,4,l,1050,1
ListSession2,B2,1,,TrialProc2,PICKET,seek,4,l,1050,1
ListSession2,B2,1,,TrialProc2,POUNCE,cause,4,l,1050,1
ListSession2,B2,1,,TrialProc2,HARMONY,middle,4,l,1050,1
ListSession2,B2,1,,TrialProc2,CAFE,careful,4,l,1050,1
ListSession2,B2,1,,TrialProc2,FRAGILE,best,4,l,1050,1
ListSession2,B2,1,,TrialProc2,HUNT,prinbe,4,a,1050,2
ListSession2,B2,1,,TrialProc2,PIPE,vod,4,a,1050,2
ListSession2,B2,1,,TrialProc2,QUICK,stringe,4,a,1050,2
ListSession2,B2,1,,TrialProc2,BUZZ,depide,4,a,1050,2
ListSession2,B2,1,,TrialProc2,MUCH,munishment,4,a,1050,2
ListSession2,B2,1,,TrialProc2,WRESTLING,spart,4,a,1050,2
ListSession2,B2,1,,TrialProc2,DUE,actmess,4,a,1050,2
ListSession2,B2,1,,TrialProc2,JURY,beminning,4,a,1050,2
ListSession2,B2,1,,TrialProc2,COMEDIAN,etloyer,4,a,1050,2
ListSession2,B2,1,,TrialProc2,OBVIOUS,nate,4,a,1050,2
ListSession2,B2,1,,TrialProc2,FABLE,palue,4,a,1050,2
ListSession2,B2,1,,TrialProc2,STUCK,waton,4,a,1050,2
ListSession2,B2,1,,TrialProc2,HANDCUFFS,una,4,a,1050,2
ListSession2,B2,1,,TrialProc2,MILD,linner,4,a,1050,2
ListSession2,B2,1,,TrialProc2,STALK,topato,4,a,1050,2
ListSession2,B2,1,,TrialProc2,FANGS,dello,4,a,1050,2
ListSession2,B2,1,,TrialProc2,IDEAL,emdire,4,a,1050,2
ListSession2,B2,1,,TrialProc2,HEDGE,pyrup,4,a,1050,2
ListSession2,B2,1,,TrialProc2,FRAY,cleator,4,a,1050,2
ListSession2,B2,1,,TrialProc2,FUNCTION,styre,4,a,1050,2
ListSession2,B2,1,,TrialProc2,SCAR,arnist,4,a,1050,2
ListSession2,B2,1,,TrialProc2,SUNDAY,spail,4,a,1050,2
ListSession2,B2,1,,TrialProc2,EVIL,noetry,4,a,1050,2
ListSession2,B2,1,,TrialProc2,EDITOR,dewslaper,4,a,1050,2
ListSession2,B2,1,,TrialProc2,GAUGE,shonk,4,a,1050,2
ListSession2,B2,1,,TrialProc2,MOLTEN,arleep,4,a,1050,2
ListSession2,B2,1,,TrialProc2,TRADITION,wheme,4,a,1050,2
ListSession2,B2,1,,TrialProc2,BLENDER,gug,4,a,1050,2
ListSession2,B2,1,,TrialProc2,SMALL,klow,4,a,1050,2
ListSession2,B2,1,,TrialProc2,FAIRY,buvenile,4,a,1050,2
ListSession2,B2,1,,TrialProc2,PROCEDURE,siln,4,a,1050,2
ListSession2,B2,1,,TrialProc2,LIP,dypnotize,4,a,1050,2
ListSession2,B2,1,,TrialProc2,RIDICULE,croth,4,a,1050,2
ListSession2,B2,1,,TrialProc2,VIRTUE,onean,4,a,1050,2
ListSession2,B2,1,,TrialProc2,DARK,irritaming,4,a,1050,2
ListSession2,B2,1,,TrialProc2,DYNASTY,brish,4,a,1050,2
ListSession2,B2,1,,TrialProc2,TALENT,sporm,4,a,1050,2
ListSession2,B2,1,,TrialProc2,DIGGER,plaib,4,a,1050,2
ListSession2,B2,1,,TrialProc2,NET,sprict,4,a,1050,2
ListSession2,B2,1,,TrialProc2,RESPONSIBILITY,sreak,4,a,1050,2
ListSession2,B2,1,,TrialProc2,SLIVER,teef,4,a,1050,2
ListSession2,B2,1,,TrialProc2,PLAYER,tralt,4,a,1050,2
ListSession2,B2,1,,TrialProc2,GEESE,bramelet,4,a,1050,2
ListSession2,B2,1,,TrialProc2,FIREPLACE,riniculous,4,a,1050,2
ListSession2,B2,1,,TrialProc2,CURTAINS,repord,4,a,1050,2
ListSession2,B2,1,,TrialProc2,REMORSE,salp,4,a,1050,2
ListSession2,B2,1,,TrialProc2,JOIN,prophy,4,a,1050,2
ListSession2,B2,1,,TrialProc2,MISTAKE,dabit,4,a,1050,2
ListSession2,B2,1,,TrialProc2,SLICE,spilb,4,a,1050,2
ListSession2,B2,1,,TrialProc2,FIX,dervice,4,a,1050,2
ListSession2,B2,1,,TrialProc2,CAVE,ob,4,a,1050,2
ListSession2,B2,1,,TrialProc2,INDIAN,ip,4,a,1050,2
